"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"LE MANS",72181, 0.196304, 48.003684,09/03/2005,3,2,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,10/03/2005,3,3,3,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,11/03/2005,4,4,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/03/2005,4,3,2,4,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,13/03/2005,4,4,3,4,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,14/03/2005,4,4,3,4,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,15/03/2005,4,4,3,4,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,16/03/2005,5,5,4,4,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,17/03/2005,3,3,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,18/03/2005,3,2,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,19/03/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,20/03/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,21/03/2005,3,3,3,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,22/03/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,23/03/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,24/03/2005,4,4,3,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,25/03/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,26/03/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,27/03/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,28/03/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,29/03/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,30/03/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,31/03/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,01/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,02/04/2005,5,5,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,03/04/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,04/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,05/04/2005,4,4,1,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,06/04/2005,3,3,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,07/04/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,08/04/2005,3,3,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,09/04/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,10/04/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,11/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,13/04/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,14/04/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,15/04/2005,4,4,3,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,16/04/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,17/04/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,18/04/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,19/04/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,20/04/2005,4,4,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,21/04/2005,4,4,3,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,22/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,23/04/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,24/04/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,25/04/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,26/04/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,27/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,28/04/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,29/04/2005,2,2,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,30/04/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,01/05/2005,5,5,3,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,02/05/2005,4,4,3,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,03/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,04/05/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,05/05/2005,5,5,2,1,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,06/05/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,07/05/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,08/05/2005,4,4,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,09/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,10/05/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,11/05/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,12/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,13/05/2005,3,3,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,14/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,15/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,16/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,17/05/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,18/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,19/05/2005,3,3,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,20/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,21/05/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,22/05/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,23/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,24/05/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,25/05/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,26/05/2005,6,6,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,27/05/2005,6,6,3,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,28/05/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,29/05/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,30/05/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,31/05/2005,4,4,1,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,01/06/2005,4,4,2,2,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,02/06/2005,5,5,2,2,1,"ORANGE"
"LE MANS",72181, 0.196304, 48.003684,03/06/2005,4,4,2,3,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,04/06/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,05/06/2005,3,3,1,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,06/06/2005,3,3,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,07/06/2005,4,4,2,1,1,"VERT"
"LE MANS",72181, 0.196304, 48.003684,08/06/2005,5,5,2,2,1,"ORANGE"
