"VILLE",CODE_INSEE,LONGITUDE,LATITUDE,DATE,INDICE_QUALITE_AIR,SOUS_INDICE_OZONE,SOUS_INDICE_PARTICULES_FINES,SOUS_INDICE_DIOXYDE_D'AZOTE,SOUS_INDICE_DIOXYDE_DE_SOUFRE,"CODE_COULEUR"
"CHOLET",49099,-0.880303, 47.058123,24/07/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,25/07/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,26/07/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,27/07/2005,5,5,3,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,28/07/2005,3,3,,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,29/07/2005,4,4,,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,30/07/2005,3,3,,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,31/07/2005,3,3,,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,01/08/2005,4,4,,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,02/08/2005,4,4,,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,03/08/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,04/08/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,05/08/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,06/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,07/08/2005,4,4,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,08/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,09/08/2005,5,5,3,1,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,10/08/2005,5,5,3,1,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,11/08/2005,4,4,3,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,12/08/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,13/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,14/08/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,15/08/2005,4,4,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,16/08/2005,5,5,2,1,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,17/08/2005,5,5,2,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,18/08/2005,6,6,3,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,19/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,20/08/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,21/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,22/08/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,23/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,24/08/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,25/08/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,26/08/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,27/08/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,28/08/2005,5,5,2,1,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,29/08/2005,6,6,2,3,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,30/08/2005,6,6,2,3,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,31/08/2005,6,6,3,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,01/09/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,02/09/2005,5,5,2,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,03/09/2005,6,6,3,1,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,04/09/2005,5,5,3,1,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,05/09/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,06/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,07/09/2005,5,5,2,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,08/09/2005,5,5,2,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,09/09/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,10/09/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,11/09/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,12/09/2005,4,4,3,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,13/09/2005,4,4,3,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,14/09/2005,6,6,3,3,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,15/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,16/09/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,17/09/2005,4,,,,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,18/09/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,19/09/2005,4,4,2,3,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,20/09/2005,5,5,3,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,21/09/2005,5,5,3,3,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,22/09/2005,6,6,4,5,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,23/09/2005,5,5,3,3,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,24/09/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,25/09/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,26/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,27/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,28/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,29/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,30/09/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,01/10/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,02/10/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,03/10/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,04/10/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,05/10/2005,3,3,3,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,06/10/2005,4,3,4,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,07/10/2005,4,4,3,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,08/10/2005,5,5,2,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,09/10/2005,5,5,2,3,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,10/10/2005,4,4,3,3,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,11/10/2005,4,4,3,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,12/10/2005,4,4,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,13/10/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,14/10/2005,5,5,3,2,,"ORANGE"
"CHOLET",49099,-0.880303, 47.058123,15/10/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,16/10/2005,4,4,1,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,17/10/2005,4,4,2,3,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,18/10/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,19/10/2005,3,3,,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,20/10/2005,3,3,2,3,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,21/10/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,22/10/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,23/10/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,24/10/2005,3,3,1,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,25/10/2005,3,3,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,26/10/2005,3,3,2,2,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,27/10/2005,4,4,2,1,,"VERT"
"CHOLET",49099,-0.880303, 47.058123,28/10/2005,3,3,1,2,,"VERT"
